|claim_number|trigger_type |claim_type        |
|2876153698  |Approve      |NEW               |
|2883049933  |Approve      |NEW               |
|2876151377  |Approve      |NEW               |
|2825189108  |Approve      |NEW               |
|2883049934  |Approve      |NEW               |
|2876152972  |Approve      |NEW               |
|2876150895  |Approve      |NEW               |
|2876151270  |Approve      |NEW               |
|2876154304  |investigation|NEW               |
|2876154299  |investigation|NEW               |
|2890053020  |Approve      |NEW               |
|2883049935  |Approve      |NEW               |
|2890053023  |Approve      |NEW               |
|2883049936  |Approve      |NEW               |
|2825189345  |Approve      |PRE AND POST CLAIM|
|2883049944  |Approve      |NEW               |
|2883049940  |Approve      |NEW               |
|2883049941  |Approve      |NEW               |
|2876151217  |Approve      |NEW               |
|2876151477  |Approve      |NEW               |
|2883049942  |Approve      |NEW               |
|2876155558  |Approve      |PRE AND POST CLAIM|
|2883049945  |Approve      |NEW               |
|2825189327  |Approve      |PRE AND POST CLAIM|
|2883049947  |Approve      |NEW               |
|2876147107  |Approve      |NEW               |
|2883049950  |Approve      |NEW               |
|2825189349  |Approve      |NEW               |
|2825189212  |Repudiation  |NEW               |
|2876154186  |investigation|NEW               |
|2825187827  |Query        |NEW               |
|2876154351  |investigation|NEW               |
|2825189342  |Approve      |NEW               |
|2876154039  |investigation|NEW               |
|2876153148  |Approve      |NEW               |
|2876153074  |Approve      |NEW               |
|2876154254  |Approve      |NEW               |
|2890053209  |Approve      |NEW               |
|2890052311  |Approve      |NEW               |
|2876151994  |Approve      |NEW               |
|2890052679  |Approve      |NEW               |
|2890054475  |investigation|NEW               |
|2876152609  |Approve      |NEW               |
|2890054477  |investigation|NEW               |
|2890054350  |Approve      |NEW               |
|2890054369  |investigation|NEW               |
|2890054359  |investigation|NEW               |
|2890054458  |investigation|NEW               |
|2890054457  |investigation|NEW               |
|2876155570  |Approve      |PRE AND POST CLAIM|
|2876155573  |Approve      |PRE AND POST CLAIM|
|2876155564  |Approve      |PRE AND POST CLAIM|
|2876154356  |Repudiation  |NEW               |
|2876153393  |investigation|NEW               |
|2876148872  |Approve      |NEW               |
|2876153285  |Approve      |NEW               |
|2876154058  |Approve      |NEW               |
|2876154942  |Approve      |NEW               |
|2890053617  |Approve      |NEW               |
|2864029595  |Approve      |NEW               |
|2876154720  |Approve      |NEW               |
|2876153645  |Approve      |NEW               |
|2876153630  |Approve      |NEW               |
|2876153683  |investigation|NEW               |
|2876155151  |Approve      |NEW               |
|2876153776  |Approve      |NEW               |
|2876153756  |investigation|NEW               |
|2825189132  |Approve      |NEW               |
|2876154447  |investigation|NEW               |
|2890054661  |Approve      |PRE AND POST CLAIM|
|2864029336  |Approve      |NEW               |
|2890054667  |Approve      |PRE AND POST CLAIM|
|2876153938  |investigation|NEW               |
|2876154074  |Approve      |NEW               |
|2876149765  |Approve      |NEW               |
|2890054419  |Approve      |PRE AND POST CLAIM|
|2890053958  |Approve      |NEW               |
|2890053962  |investigation|NEW               |
|2876153888  |investigation|NEW               |
|2876153747  |Approve      |NEW               |
|2876150482  |Approve      |NEW               |
|2876150308  |Approve      |NEW               |
|2876154365  |Approve      |NEW               |
|2876150439  |Approve      |NEW               |
|2825186387  |Approve      |NEW               |
|2876151082  |Approve      |NEW               |
|2876150290  |Approve      |NEW               |
|2876151860  |Approve      |NEW               |
|2864029392  |Approve      |NEW               |
|2890053855  |Approve      |NEW               |
|2890053163  |Approve      |NEW               |
|2890053006  |Approve      |NEW               |
|2876154839  |Approve      |NEW               |
|2876153265  |Approve      |NEW               |
|2876153178  |Approve      |NEW               |
|2825188270  |Approve      |NEW               |
|2876152998  |Approve      |NEW               |
|2876155235  |Approve      |PRE AND POST CLAIM|
|2876153822  |investigation|NEW               |
|2825184919  |Approve      |NEW               |
|2883050060  |investigation|CLAIM REOPEN      |
|2864029644  |Query        |NEW               |
|2876154577  |investigation|PRE AND POST CLAIM|
|2883050056  |Approve      |CLAIM REOPEN      |
|2883050055  |Approve      |CLAIM REOPEN      |
|2864029661  |Approve      |NEW               |
|2883050054  |Approve      |CLAIM REOPEN      |
|2883049929  |Approve      |NEW               |
|2883049917  |Approve      |NEW               |
|2883050042  |Approve      |NEW               |
|2883050043  |investigation|NEW               |
|2883050046  |Approve      |NEW               |
|2883050049  |Approve      |NEW               |
|2883050051  |Approve      |NEW               |
|2883050052  |Approve      |NEW               |
|2883050053  |Approve      |NEW               |
|2883050059  |Query        |NEW               |
|2883050061  |Repudiation  |NEW               |
|2846002614  |investigation|NEW               |
|2883050057  |Approve      |NEW               |
|2883050058  |Approve      |NEW               |
|2876153955  |investigation|NEW               |
|2846002653  |investigation|NEW               |
|2883050068  |Approve      |NEW               |
|2876153978  |investigation|NEW               |
|2883050069  |Approve      |NEW               |
|2890054305  |Repudiation  |NEW               |
|2883050077  |Approve      |NEW               |
|2883050070  |Approve      |NEW               |
|2876154435  |Approve      |NEW               |
|2883050079  |Approve      |NEW               |
|2883050075  |Approve      |NEW               |
|2883050071  |Approve      |NEW               |
|2892003366  |Approve      |NEW               |
|2883050076  |Approve      |NEW               |
|2876154181  |investigation|NEW               |
|2883050080  |Approve      |NEW               |
|2883050065  |Approve      |NEW               |
|2825189043  |Query        |PRE AND POST CLAIM|
|2883050082  |Query        |NEW               |
|2892003361  |Approve      |NEW               |
|2883050072  |Approve      |NEW               |
|2876154944  |investigation|NEW               |
|2883050087  |Approve      |NEW               |
|2876154316  |Repudiation  |NEW               |
|2883050078  |Approve      |NEW               |
|2876154533  |Approve      |NEW               |
|2883050073  |Approve      |NEW               |
|2876154869  |investigation|NEW               |
|2892003374  |Approve      |PRE AND POST CLAIM|
|2825188963  |Approve      |PRE AND POST CLAIM|
|2883050083  |Approve      |NEW               |
|2892003380  |investigation|NEW               |
|2892003349  |investigation|NEW               |
|2825185718  |Approve      |NEW               |
|2883050084  |Approve      |NEW               |
|2876153818  |Approve      |NEW               |
|2825188861  |Approve      |NEW               |
|2883050081  |Approve      |NEW               |
|2892003384  |Approve      |NEW               |
|2825188862  |Approve      |NEW               |
|2876154889  |Approve      |CLAIM REOPEN      |
|2892003388  |Approve      |NEW               |
|2883050085  |Approve      |NEW               |
|2883050086  |Approve      |NEW               |
|2883050088  |Approve      |NEW               |
|2883050100  |Approve      |NEW               |
|2890054692  |Approve      |NEW               |
|2883050089  |Approve      |NEW               |
|2883050101  |Approve      |NEW               |
|2883050090  |Approve      |NEW               |
